fecha;pm10;velocidad;direccion;pm2-5
16/05/2024 20:00;17,1;0;0;8
16/05/2024 21:00;13,1;0;0;7
16/05/2024 22:00;19;0;0;5
16/05/2024 23:00;23;0;0;7
17/05/2024 0:00;17;0;0;5
17/05/2024 1:00;12,4;0;0;7
17/05/2024 2:00;10,1;0;0;10
17/05/2024 3:00;15;0;0;6
17/05/2024 4:00;12,5;0;0;4
17/05/2024 5:00;9,4;0;0;6
17/05/2024 6:00;7,5;0;0;6
17/05/2024 7:00;0;0;0;13
17/05/2024 8:00;21,9;0;0;15
17/05/2024 9:00;16,8;0;0;12
17/05/2024 10:00;18,8;0;0;9
17/05/2024 11:00;20,7;0;0;5
17/05/2024 12:00;18,6;0;0;1
17/05/2024 13:00;14,1;0;0;4
17/05/2024 14:00;10,9;0;0;4
17/05/2024 15:00;8,3;0;0;5
17/05/2024 16:00;7,3;0;0;3
17/05/2024 17:00;11,9;0;0;4
17/05/2024 18:00;16,8;0;0;4
17/05/2024 19:00;13,9;0;0;8
17/05/2024 20:00;17,2;0;0;6
17/05/2024 21:00;18,3;0;0;11
17/05/2024 22:00;14,4;0;0;14
17/05/2024 23:00;39,9;0;0;20
18/05/2024 0:00;34,2;0;0;16
18/05/2024 1:00;25,5;0;0;7
18/05/2024 2:00;22,8;0;0;10
18/05/2024 3:00;20,2;0;0;8
18/05/2024 4:00;30,1;0;0;10
18/05/2024 5:00;28,6;0;0;10
18/05/2024 6:00;25,5;0;0;15
18/05/2024 7:00;34,8;0;0;23
18/05/2024 8:00;33;0;0;15
18/05/2024 9:00;41;0;0;20
18/05/2024 10:00;40,9;0;0;17
18/05/2024 11:00;35,5;0;0;8
18/05/2024 12:00;36,9;0;0;12
18/05/2024 13:00;27,3;0;0;8
18/05/2024 14:00;20,6;0;0;8
18/05/2024 15:00;15,5;0;0;5
18/05/2024 16:00;12,1;0;0;4
18/05/2024 17:00;8,9;0;0;4
18/05/2024 18:00;11,6;0;0;4
18/05/2024 19:00;8,4;0;0;5
18/05/2024 20:00;12,3;0;0;3
18/05/2024 21:00;15,6;0;0;5
18/05/2024 22:00;11,4;0;0;10
18/05/2024 23:00;9,2;0;0;8
19/05/2024 0:00;7,5;0;0;7
19/05/2024 1:00;7;0;0;7
19/05/2024 2:00;7;0;0;7
19/05/2024 3:00;5;0;0;5
19/05/2024 4:00;3,9;0;0;1
19/05/2024 5:00;6;0;0;6
19/05/2024 6:00;5,4;0;0;5
19/05/2024 7:00;6,6;0;0;3
19/05/2024 8:00;7,7;0;0;3
19/05/2024 9:00;7;0;0;7
19/05/2024 10:00;9,7;0;0;4
19/05/2024 11:00;7,6;0;0;2
19/05/2024 12:00;10,4;0;0;3
19/05/2024 13:00;8,1;0;0;2
19/05/2024 14:00;6,4;0;0;1
19/05/2024 15:00;5,1;0;0;2
19/05/2024 16:00;7;0;0;7
19/05/2024 17:00;10,5;0;0;4
19/05/2024 18:00;13,3;0;0;1
19/05/2024 19:00;10,6;0;0;2
19/05/2024 20:00;7,4;0;0;3
19/05/2024 21:00;5,8;0;0;3
19/05/2024 22:00;5,3;0;0;5
19/05/2024 23:00;5;0;0;5
20/05/2024 0:00;4,5;0;0;3
20/05/2024 1:00;8,6;0;0;3
20/05/2024 2:00;7,1;0;0;5
20/05/2024 3:00;7,4;0;0;4
20/05/2024 4:00;8;0;0;8
20/05/2024 5:00;10,3;0;0;8
20/05/2024 6:00;7,8;0;0;4
20/05/2024 7:00;10,6;0;0;6
20/05/2024 8:00;14;0;0;14
20/05/2024 9:00;12;0;0;9
20/05/2024 10:00;11,2;0;0;5
20/05/2024 11:00;13,5;0;0;1
20/05/2024 12:00;11;0;0;1
20/05/2024 13:00;10,6;0;0;4
20/05/2024 14:00;8,7;0;0;4
20/05/2024 15:00;6,4;0;0;1
20/05/2024 16:00;5,2;0;0;4
20/05/2024 17:00;12;0;0;5
20/05/2024 18:00;11,3;0;0;8
20/05/2024 19:00;8,5;0;0;3
20/05/2024 20:00;7,2;0;0;4
20/05/2024 21:00;13,5;0;0;6
20/05/2024 22:00;10,1;0;0;4
20/05/2024 23:00;7,3;0;0;2
21/05/2024 0:00;6,1;0;0;1
21/05/2024 1:00;5,7;0;0;0
21/05/2024 2:00;11,1;0;0;1
21/05/2024 3:00;8;0;0;1
21/05/2024 4:00;6,1;0;0;0
21/05/2024 5:00;4,5;0;0;4
21/05/2024 6:00;4,7;0;0;4
21/05/2024 7:00;0;0;0;19
21/05/2024 8:00;19,9;0;0;9
21/05/2024 9:00;24,3;0;0;9
21/05/2024 10:00;27,1;0;0;22
21/05/2024 11:00;33;0;0;2
21/05/2024 12:00;24,2;0;0;6
21/05/2024 13:00;19,4;0;0;2
21/05/2024 14:00;14,9;0;0;0
21/05/2024 15:00;10,8;0;0;3
21/05/2024 16:00;8,5;0;0;6
21/05/2024 17:00;9;0;0;9
21/05/2024 18:00;5,9;0;0;5
21/05/2024 19:00;21,6;0;0;4
21/05/2024 20:00;19,1;0;0;6
21/05/2024 21:00;15,4;0;0;4
21/05/2024 22:00;12,6;0;0;5
21/05/2024 23:00;10,4;0;0;8
22/05/2024 0:00;19,6;0;0;8
22/05/2024 1:00;14,9;0;0;7
22/05/2024 2:00;12,1;0;0;5
22/05/2024 3:00;17,5;0;0;4
22/05/2024 4:00;13,6;0;0;6
22/05/2024 5:00;10;0;0;3
22/05/2024 6:00;7,8;0;0;1
22/05/2024 7:00;9,6;0;0;6
22/05/2024 8:00;20,7;0;0;10
22/05/2024 9:00;20,5;0;0;12
22/05/2024 10:00;18,4;0;0;8
22/05/2024 11:00;29,1;0;0;5
22/05/2024 12:00;20,4;0;0;8
22/05/2024 13:00;14,4;0;0;6
22/05/2024 14:00;10,1;0;0;4
22/05/2024 15:00;8,2;0;0;2
22/05/2024 16:00;7;0;0;2
22/05/2024 17:00;19,5;0;0;4
22/05/2024 18:00;19,1;0;0;10
22/05/2024 19:00;14,1;0;0;10
22/05/2024 20:00;27;0;0;7
22/05/2024 21:00;19,1;0;0;7
22/05/2024 22:00;19;0;0;8
22/05/2024 23:00;14,4;0;0;12
23/05/2024 0:00;16,2;0;0;6
23/05/2024 1:00;12,5;0;0;8
23/05/2024 2:00;16,6;0;0;9
23/05/2024 3:00;17,3;0;0;6
23/05/2024 4:00;17,7;0;0;9
23/05/2024 5:00;13,4;0;0;13
23/05/2024 6:00;20,5;0;0;19
23/05/2024 7:00;31;0;0;21
23/05/2024 8:00;42,7;0;0;14
23/05/2024 9:00;41,8;0;0;14
23/05/2024 10:00;41,2;0;0;10
23/05/2024 11:00;36,7;0;0;13
23/05/2024 12:00;29,9;0;0;10
23/05/2024 13:00;25,1;0;0;5
23/05/2024 14:00;17,8;0;0;0
23/05/2024 15:00;14,8;0;0;1
23/05/2024 16:00;12,1;0;0;7
23/05/2024 17:00;22,3;0;0;7
23/05/2024 18:00;22,1;0;0;14
23/05/2024 19:00;21,8;0;0;18
23/05/2024 20:00;25,5;0;0;20
23/05/2024 21:00;27,8;0;0;23
23/05/2024 22:00;29,4;0;0;11
23/05/2024 23:00;41,5;0;0;18
24/05/2024 0:00;29,3;0;0;18
24/05/2024 1:00;35;0;0;8
24/05/2024 2:00;25;0;0;10
24/05/2024 3:00;23,2;0;0;13
24/05/2024 4:00;19,9;0;0;8
24/05/2024 5:00;18,5;0;0;4
24/05/2024 6:00;13,1;0;0;8
24/05/2024 7:00;29,6;0;0;29
24/05/2024 8:00;27,9;0;0;18
24/05/2024 9:00;27,7;0;0;11
24/05/2024 10:00;28,6;0;0;9
24/05/2024 11:00;20,8;0;0;5
24/05/2024 12:00;19;0;0;1
24/05/2024 13:00;14,7;0;0;6
24/05/2024 14:00;12,4;0;0;4
24/05/2024 15:00;9,2;0;0;0
24/05/2024 16:00;9,1;0;0;0
24/05/2024 17:00;0;0;0;30
24/05/2024 18:00;30;0;0;30
24/05/2024 19:00;32,1;0;0;30
24/05/2024 20:00;41,2;0;0;23
24/05/2024 21:00;44,8;0;0;20
24/05/2024 22:00;37,8;0;0;25
24/05/2024 23:00;35,9;0;0;28
25/05/2024 0:00;35,9;0;0;25
25/05/2024 1:00;44,7;0;0;22
25/05/2024 2:00;42,4;0;0;25
25/05/2024 3:00;41,6;0;0;15
25/05/2024 4:00;32,2;0;0;3
25/05/2024 5:00;23,5;0;0;4
25/05/2024 6:00;23,9;0;0;14
25/05/2024 7:00;29,1;0;0;19
25/05/2024 8:00;30,8;0;0;22
25/05/2024 9:00;25,5;0;0;13
25/05/2024 10:00;30;0;0;11
25/05/2024 11:00;32,9;0;0;17
25/05/2024 12:00;26,1;0;0;24
25/05/2024 13:00;31,6;0;0;7
25/05/2024 14:00;29;0;0;13
25/05/2024 15:00;20,8;0;0;7
25/05/2024 16:00;19,5;0;0;2
25/05/2024 17:00;21,4;0;0;2
25/05/2024 18:00;20,5;0;0;3
25/05/2024 19:00;18,3;0;0;11
25/05/2024 20:00;13;0;0;6
25/05/2024 21:00;12,4;0;0;5
25/05/2024 22:00;9,4;0;0;5
25/05/2024 23:00;13;0;0;9
26/05/2024 0:00;9,3;0;0;6
26/05/2024 1:00;11,2;0;0;1
26/05/2024 2:00;7,9;0;0;1
26/05/2024 3:00;5,9;0;0;4
26/05/2024 4:00;7;0;0;7
26/05/2024 5:00;9;0;0;9
26/05/2024 6:00;6;0;0;6
26/05/2024 7:00;3,7;0;0;0
26/05/2024 8:00;5,2;0;0;0
26/05/2024 9:00;9,9;0;0;1
26/05/2024 10:00;8,9;0;0;2
26/05/2024 11:00;7,3;0;0;3
26/05/2024 12:00;5,5;0;0;4
26/05/2024 13:00;5,7;0;0;2
26/05/2024 14:00;5;0;0;0
26/05/2024 15:00;4,8;0;0;2
26/05/2024 16:00;6;0;0;4
26/05/2024 17:00;8,4;0;0;2
26/05/2024 18:00;8,1;0;0;1
26/05/2024 19:00;6,4;0;0;3
26/05/2024 20:00;7,4;0;0;4
26/05/2024 21:00;7;0;0;7
26/05/2024 22:00;5;0;0;5
26/05/2024 23:00;6,4;0;0;4
27/05/2024 0:00;6,4;0;0;3
27/05/2024 1:00;8;0;0;3
27/05/2024 2:00;7,1;0;0;3
27/05/2024 3:00;8,2;0;0;3
27/05/2024 4:00;7;0;0;2
27/05/2024 5:00;6;0;0;3
27/05/2024 6:00;5,6;0;0;3
27/05/2024 7:00;0;0;0;13
27/05/2024 8:00;14;0;0;14
27/05/2024 9:00;13,7;0;0;7
27/05/2024 10:00;17,9;0;0;3
27/05/2024 11:00;13;0;0;4
27/05/2024 12:00;9,6;0;0;9
27/05/2024 13:00;7,5;0;0;5
27/05/2024 14:00;6,6;0;0;3
27/05/2024 15:00;6;0;0;6
27/05/2024 16:00;5,5;0;0;4
27/05/2024 17:00;9,1;0;0;8
27/05/2024 18:00;9,2;0;0;6
27/05/2024 19:00;12,8;0;0;2
27/05/2024 20:00;9,3;0;0;0
27/05/2024 21:00;14,3;0;0;6
27/05/2024 22:00;15,7;0;0;6
27/05/2024 23:00;11,1;0;0;3
28/05/2024 0:00;8,1;0;0;3
28/05/2024 1:00;9;0;0;9
28/05/2024 2:00;8,3;0;0;7
28/05/2024 3:00;7;0;0;7
28/05/2024 4:00;11,5;0;0;6
28/05/2024 5:00;8,9;0;0;4
28/05/2024 6:00;11;0;0;11
28/05/2024 7:00;24,4;0;0;16
28/05/2024 8:00;27,2;0;0;19
28/05/2024 9:00;32;0;0;15
28/05/2024 10:00;23,1;0;0;9
28/05/2024 11:00;27;0;0;10
28/05/2024 12:00;30,2;0;0;15
28/05/2024 13:00;21,5;0;0;6
28/05/2024 14:00;18,8;0;0;1
28/05/2024 15:00;17,3;0;0;11
28/05/2024 16:00;18,8;0;0;13
28/05/2024 17:00;45,5;0;0;21
28/05/2024 18:00;37,4;0;0;16
28/05/2024 19:00;25,8;0;0;5
28/05/2024 20:00;18;0;0;8
28/05/2024 21:00;15,8;0;0;7
28/05/2024 22:00;13,9;0;0;5
28/05/2024 23:00;11;0;0;11
29/05/2024 0:00;9;0;0;9
29/05/2024 1:00;14;0;0;14
29/05/2024 2:00;8;0;0;8
29/05/2024 3:00;13,2;0;0;4
29/05/2024 4:00;10,2;0;0;7
29/05/2024 5:00;7,4;0;0;5
29/05/2024 6:00;24,1;0;0;0
29/05/2024 7:00;17,5;0;0;0
29/05/2024 8:00;18;0;0;18
29/05/2024 9:00;19;0;0;14
29/05/2024 10:00;22,6;0;0;14
29/05/2024 11:00;20,4;0;0;7
29/05/2024 12:00;30,9;0;0;17
29/05/2024 13:00;22,6;0;0;0
29/05/2024 14:00;16,6;0;0;0
29/05/2024 15:00;11,9;0;0;0
29/05/2024 16:00;10,5;0;0;6
29/05/2024 17:00;8,1;0;0;6
29/05/2024 18:00;0;0;0;12
29/05/2024 19:00;13;0;0;13
29/05/2024 20:00;8,4;0;0;8
29/05/2024 21:00;7,1;0;0;7
29/05/2024 22:00;14,6;0;0;5
29/05/2024 23:00;18,5;0;0;8
30/05/2024 0:00;14,2;0;0;5
30/05/2024 1:00;10,3;0;0;8
30/05/2024 2:00;10;0;0;10
30/05/2024 3:00;8;0;0;8
30/05/2024 4:00;11,1;0;0;10
30/05/2024 5:00;9;0;0;8
30/05/2024 6:00;13,4;0;0;12
30/05/2024 7:00;15;0;0;15
30/05/2024 8:00;0;0;0;23
30/05/2024 9:00;16,6;0;0;12
30/05/2024 10:00;12,7;0;0;8
30/05/2024 11:00;20,1;0;0;8
30/05/2024 12:00;19,5;0;0;6
30/05/2024 13:00;18,1;0;0;2
30/05/2024 14:00;15;0;0;5
30/05/2024 15:00;15,6;0;0;0
30/05/2024 16:00;12;0;0;9
30/05/2024 17:00;18;0;0;18
30/05/2024 18:00;13;0;0;13
30/05/2024 19:00;22,2;0;0;11
30/05/2024 20:00;16,7;0;0;11
30/05/2024 21:00;22,6;0;0;20
30/05/2024 22:00;19,1;0;0;14
30/05/2024 23:00;23,1;0;0;23,1
31/05/2024 0:00;17,3;0;0;12
31/05/2024 1:00;20,1;0;0;14
31/05/2024 2:00;15,2;0;0;15
31/05/2024 3:00;26,1;0;0;10
31/05/2024 4:00;23;0;0;6
31/05/2024 5:00;16,2;0;0;13
31/05/2024 6:00;17,7;0;0;16
31/05/2024 7:00;24,1;0;0;23
31/05/2024 8:00;36,9;0;0;33
31/05/2024 9:00;48,9;0;0;37
31/05/2024 10:00;38,8;0;0;24
31/05/2024 11:00;40;0;0;13
31/05/2024 12:00;30,2;0;0;9
31/05/2024 13:00;22,3;0;0;4
31/05/2024 14:00;17;0;0;0
31/05/2024 15:00;12,7;0;0;3
31/05/2024 16:00;9,1;0;0;3
31/05/2024 17:00;13,9;0;0;0
31/05/2024 18:00;17,2;0;0;6
31/05/2024 19:00;12,4;0;0;8
31/05/2024 20:00;8,6;0;0;8
31/05/2024 21:00;10;0;0;8
31/05/2024 22:00;11,3;0;0;2
31/05/2024 23:00;8,6;0;0;2
1/06/2024 0:00;6,1;0;0;6
1/06/2024 1:00;11,6;0;0;8
1/06/2024 2:00;22,7;0;0;9
1/06/2024 3:00;21,7;0;0;9
1/06/2024 4:00;15,7;0;0;10
1/06/2024 5:00;20,8;0;0;6
1/06/2024 6:00;15,3;0;0;2
1/06/2024 7:00;11,9;0;0;2
1/06/2024 8:00;10,1;0;0;6
1/06/2024 9:00;16,5;0;0;11
1/06/2024 10:00;12;0;0;6
1/06/2024 11:00;11,4;0;0;1
1/06/2024 12:00;8,4;0;0;3
1/06/2024 13:00;7,2;0;0;2
1/06/2024 14:00;13,8;0;0;0
1/06/2024 15:00;10,4;0;0;2
1/06/2024 16:00;8,1;0;0;3
1/06/2024 17:00;20,6;0;0;1
1/06/2024 18:00;14,7;0;0;3
1/06/2024 19:00;10,2;0;0;3
1/06/2024 20:00;7,1;0;0;2
1/06/2024 21:00;5,3;0;0;1
1/06/2024 22:00;4;0;0;3
1/06/2024 23:00;11,3;0;0;4
2/06/2024 0:00;12,1;0;0;10
2/06/2024 1:00;9,3;0;0;9
2/06/2024 2:00;16,3;0;0;7
2/06/2024 3:00;12,3;0;0;9
2/06/2024 4:00;18,7;0;0;4
2/06/2024 5:00;21,2;0;0;10
2/06/2024 6:00;15,5;0;0;8
2/06/2024 7:00;13,4;0;0;7
2/06/2024 8:00;10,3;0;0;5
2/06/2024 9:00;7,7;0;0;4
2/06/2024 10:00;8;0;0;2
2/06/2024 11:00;6,6;0;0;1
2/06/2024 12:00;5,9;0;0;3
2/06/2024 13:00;4,6;0;0;0
2/06/2024 14:00;4;0;0;0
2/06/2024 15:00;4,2;0;0;0
2/06/2024 16:00;3,8;0;0;1
2/06/2024 17:00;5,1;0;0;3
2/06/2024 18:00;7,7;0;0;4
2/06/2024 19:00;6,6;0;0;4
2/06/2024 20:00;7;0;0;7
2/06/2024 21:00;6;0;0;6
2/06/2024 22:00;4,9;0;0;3
2/06/2024 23:00;8;0;0;8
3/06/2024 0:00;8;0;0;8
3/06/2024 1:00;8;0;0;8
3/06/2024 2:00;7;0;0;7
3/06/2024 3:00;7,6;0;0;4
3/06/2024 4:00;10,2;0;0;9
3/06/2024 5:00;16;0;0;16
3/06/2024 6:00;10;0;0;10
3/06/2024 7:00;11;0;0;11
3/06/2024 8:00;19,2;0;0;7
3/06/2024 9:00;14,7;0;0;14,7
3/06/2024 10:00;10,8;0;0;9
3/06/2024 11:00;21,4;0;0;12
3/06/2024 12:00;15,6;0;0;7
3/06/2024 13:00;13;0;0;2
3/06/2024 14:00;10,1;0;0;0
3/06/2024 15:00;8,4;0;0;0
3/06/2024 16:00;7,1;0;0;1
3/06/2024 17:00;16,4;0;0;2
3/06/2024 18:00;12,5;0;0;0
3/06/2024 19:00;8,7;0;0;2
3/06/2024 20:00;6;0;0;3
3/06/2024 21:00;4,3;0;0;2
3/06/2024 22:00;4,1;0;0;4
3/06/2024 23:00;3,3;0;0;3
4/06/2024 0:00;5;0;0;5
4/06/2024 1:00;5;0;0;5
4/06/2024 2:00;6;0;0;6
4/06/2024 3:00;5;0;0;5
4/06/2024 4:00;3,2;0;0;1
4/06/2024 5:00;6,2;0;0;4
4/06/2024 6:00;5,8;0;0;3
4/06/2024 7:00;5,6;0;0;0
4/06/2024 8:00;11,7;0;0;0
4/06/2024 9:00;10,5;0;0;10
4/06/2024 10:00;9;0;0;6
4/06/2024 11:00;15,3;0;0;11
4/06/2024 12:00;11,2;0;0;8
4/06/2024 13:00;8,6;0;0;4
4/06/2024 14:00;7;0;0;1
4/06/2024 15:00;6,8;0;0;2
4/06/2024 16:00;6,1;0;0;2
4/06/2024 17:00;6,3;0;0;5
4/06/2024 18:00;4,7;0;0;4
4/06/2024 19:00;3,8;0;0;0
4/06/2024 20:00;8,8;0;0;0
4/06/2024 21:00;7,8;0;0;5
4/06/2024 22:00;7,1;0;0;4
4/06/2024 23:00;6,9;0;0;6
5/06/2024 0:00;6,4;0;0;5
5/06/2024 1:00;6,5;0;0;6
5/06/2024 2:00;11,7;0;0;7
5/06/2024 3:00;8,6;0;0;7
5/06/2024 4:00;6,9;0;0;5
5/06/2024 5:00;11;0;0;6
5/06/2024 6:00;8,5;0;0;6
5/06/2024 7:00;12,9;0;0;9
5/06/2024 8:00;13,2;0;0;10
5/06/2024 9:00;15,4;0;0;9
5/06/2024 10:00;15,7;0;0;8
5/06/2024 11:00;19,8;0;0;6
5/06/2024 12:00;15,2;0;0;4
5/06/2024 13:00;12;0;0;4
5/06/2024 14:00;8,6;0;0;1
5/06/2024 15:00;7,4;0;0;0
5/06/2024 16:00;16,6;0;0;2
5/06/2024 17:00;16;0;0;2
5/06/2024 18:00;14,6;0;0;2
5/06/2024 19:00;10,9;0;0;2
5/06/2024 20:00;11,5;0;0;4
5/06/2024 21:00;15,2;0;0;4
5/06/2024 22:00;13,2;0;0;6
5/06/2024 23:00;10,5;0;0;6
6/06/2024 0:00;8,6;0;0;3
6/06/2024 1:00;6,8;0;0;1
6/06/2024 2:00;11,4;0;0;0
6/06/2024 3:00;8,5;0;0;0
6/06/2024 4:00;6,7;0;0;1
6/06/2024 5:00;5,5;0;0;1
6/06/2024 6:00;4,5;0;0;1
6/06/2024 7:00;5,6;0;0;4
6/06/2024 8:00;12,9;0;0;12
6/06/2024 9:00;10,1;0;0;6
6/06/2024 10:00;10,5;0;0;2
6/06/2024 11:00;14,6;0;0;2
6/06/2024 12:00;13,1;0;0;2
6/06/2024 13:00;9,8;0;0;7
6/06/2024 14:00;7,6;0;0;5
6/06/2024 15:00;6,3;0;0;1
6/06/2024 16:00;9,8;0;0;0
6/06/2024 17:00;19;0;0;8
6/06/2024 18:00;13,8;0;0;10
6/06/2024 19:00;10,2;0;0;5
6/06/2024 20:00;9;0;0;9
6/06/2024 21:00;6;0;0;6
6/06/2024 22:00;11,9;0;0;6
6/06/2024 23:00;15,6;0;0;8
7/06/2024 0:00;11,7;0;0;7
7/06/2024 1:00;8,9;0;0;7
7/06/2024 2:00;7;0;0;3
7/06/2024 3:00;8,9;0;0;3
7/06/2024 4:00;8,1;0;0;7
7/06/2024 5:00;19,2;0;0;9
7/06/2024 6:00;25,4;0;0;20
7/06/2024 7:00;32,9;0;0;19
7/06/2024 8:00;58,7;0;0;0
7/06/2024 9:00;60,1;0;0;34
7/06/2024 10:00;50,8;0;0;10
7/06/2024 11:00;42;0;0;21
7/06/2024 12:00;29,9;0;0;3
7/06/2024 13:00;21,3;0;0;4
7/06/2024 14:00;18,5;0;0;7
7/06/2024 15:00;13,9;0;0;6
7/06/2024 16:00;10,5;0;0;7
7/06/2024 17:00;19,8;0;0;5
7/06/2024 18:00;28,5;0;0;3
7/06/2024 19:00;19,8;0;0;2
7/06/2024 20:00;13,9;0;0;9
7/06/2024 21:00;18,8;0;0;8
7/06/2024 22:00;14,4;0;0;5
7/06/2024 23:00;12;0;0;5
8/06/2024 0:00;9;0;0;8
8/06/2024 1:00;14,4;0;0;6
8/06/2024 2:00;10,9;0;0;4
8/06/2024 3:00;8,1;0;0;2
8/06/2024 4:00;10;0;0;10
8/06/2024 5:00;7,2;0;0;6
8/06/2024 6:00;5,4;0;0;0
8/06/2024 7:00;5,9;0;0;3
8/06/2024 8:00;10,2;0;0;5
8/06/2024 9:00;8,6;0;0;3
8/06/2024 10:00;13;0;0;11
8/06/2024 11:00;10,1;0;0;8
8/06/2024 12:00;8;0;0;6
8/06/2024 13:00;13,5;0;0;4
8/06/2024 14:00;9,6;0;0;0
8/06/2024 15:00;7,5;0;0;0
8/06/2024 16:00;5,7;0;0;2
8/06/2024 17:00;6;0;0;3
8/06/2024 18:00;4,5;0;0;4
8/06/2024 19:00;6,6;0;0;5
8/06/2024 20:00;5,5;0;0;4
8/06/2024 21:00;4,8;0;0;3
8/06/2024 22:00;6;0;0;6
8/06/2024 23:00;5;0;0;5
9/06/2024 0:00;6,4;0;0;6
9/06/2024 1:00;7,4;0;0;6
9/06/2024 2:00;8,3;0;0;7
9/06/2024 3:00;10,1;0;0;6
9/06/2024 4:00;8,2;0;0;6
9/06/2024 5:00;7,1;0;0;7
9/06/2024 6:00;11,1;0;0;4
9/06/2024 7:00;10,7;0;0;6
9/06/2024 8:00;21,9;0;0;8
9/06/2024 9:00;16,1;0;0;4
9/06/2024 10:00;11,7;0;0;5
9/06/2024 11:00;8,5;0;0;7
9/06/2024 12:00;6,1;0;0;4
9/06/2024 13:00;8;0;0;8
9/06/2024 14:00;6,8;0;0;5
9/06/2024 15:00;5,2;0;0;2
9/06/2024 16:00;5,1;0;0;1
9/06/2024 17:00;15,6;0;0;4
9/06/2024 18:00;11,6;0;0;4
9/06/2024 19:00;8,4;0;0;8
9/06/2024 20:00;15;0;0;15
9/06/2024 21:00;17;0;0;17
9/06/2024 22:00;12;0;0;12
9/06/2024 23:00;11,1;0;0;11
10/06/2024 0:00;22,8;0;0;13
10/06/2024 1:00;18,6;0;0;11
10/06/2024 2:00;21,6;0;0;14
10/06/2024 3:00;15,6;0;0;11
10/06/2024 4:00;17,7;0;0;7
10/06/2024 5:00;13,3;0;0;6
10/06/2024 6:00;14,9;0;0;4
10/06/2024 7:00;11,1;0;0;4
10/06/2024 8:00;16,6;0;0;7
10/06/2024 9:00;13,1;0;0;6
10/06/2024 10:00;9,9;0;0;3
10/06/2024 11:00;13;0;0;7
10/06/2024 12:00;9,8;0;0;6
10/06/2024 13:00;10,4;0;0;2
10/06/2024 14:00;13,3;0;0;0
10/06/2024 15:00;9,9;0;0;0
10/06/2024 16:00;8;0;0;0
10/06/2024 17:00;14,2;0;0;0
10/06/2024 18:00;17,7;0;0;11
10/06/2024 19:00;13,2;0;0;12
10/06/2024 20:00;11,5;0;0;6
10/06/2024 21:00;14,5;0;0;3
10/06/2024 22:00;11,1;0;0;8
10/06/2024 23:00;12,1;0;0;7
11/06/2024 0:00;12,2;0;0;4
11/06/2024 1:00;10,1;0;0;2
11/06/2024 2:00;8,1;0;0;6
11/06/2024 3:00;7,6;0;0;7
11/06/2024 4:00;6;0;0;5
11/06/2024 5:00;8,2;0;0;0
11/06/2024 6:00;13,4;0;0;8
11/06/2024 7:00;13,5;0;0;6
11/06/2024 8:00;11;0;0;11
11/06/2024 9:00;15,2;0;0;11
11/06/2024 10:00;23,9;0;0;13
11/06/2024 11:00;18,6;0;0;13
11/06/2024 12:00;28,8;0;0;19
11/06/2024 13:00;20,6;0;0;2
11/06/2024 14:00;15,4;0;0;3
11/06/2024 15:00;20;0;0;3
11/06/2024 16:00;16,7;0;0;3
11/06/2024 17:00;33,4;0;0;3
11/06/2024 18:00;24,2;0;0;2
11/06/2024 19:00;17,9;0;0;6
11/06/2024 20:00;20,2;0;0;7
11/06/2024 21:00;14,2;0;0;7
11/06/2024 22:00;11,2;0;0;5
11/06/2024 23:00;15,3;0;0;3
12/06/2024 0:00;11,2;0;0;0
12/06/2024 1:00;7,9;0;0;0
12/06/2024 2:00;6,7;0;0;3
12/06/2024 3:00;5,7;0;0;3
12/06/2024 4:00;5;0;0;5
12/06/2024 5:00;5;0;0;5
12/06/2024 6:00;6;0;0;6
12/06/2024 7:00;7;0;0;7
12/06/2024 8:00;11;0;0;11
12/06/2024 9:00;9;0;0;8
12/06/2024 10:00;13,3;0;0;4
12/06/2024 11:00;14,7;0;0;4
12/06/2024 12:00;17,5;0;0;3
12/06/2024 13:00;15,2;0;0;2
12/06/2024 14:00;11,5;0;0;2
12/06/2024 15:00;9,8;0;0;2
12/06/2024 16:00;8;0;0;2
12/06/2024 17:00;16,2;0;0;5
12/06/2024 18:00;12,6;0;0;6
12/06/2024 19:00;10;0;0;10
12/06/2024 20:00;8;0;0;8
12/06/2024 21:00;10,8;0;0;7
12/06/2024 22:00;16;0;0;4
12/06/2024 23:00;11,4;0;0;4
13/06/2024 0:00;8,6;0;0;5
13/06/2024 1:00;6,6;0;0;2
13/06/2024 2:00;4,9;0;0;0
13/06/2024 3:00;4,7;0;0;3
13/06/2024 4:00;6;0;0;6
13/06/2024 5:00;12,7;0;0;12,7
13/06/2024 6:00;12,7;0;0;12
13/06/2024 7:00;30;0;0;30
13/06/2024 8:00;36,5;0;0;22
13/06/2024 9:00;34,1;0;0;11
13/06/2024 10:00;31,6;0;0;11
13/06/2024 11:00;25,2;0;0;9
13/06/2024 12:00;18,7;0;0;4
13/06/2024 13:00;13,9;0;0;3
13/06/2024 14:00;13,4;0;0;4
13/06/2024 15:00;10,8;0;0;3
13/06/2024 16:00;14,2;0;0;3
13/06/2024 17:00;13,3;0;0;1
13/06/2024 18:00;19,6;0;0;6
13/06/2024 19:00;31,2;0;0;23
13/06/2024 20:00;37,8;0;0;19
13/06/2024 21:00;42,6;0;0;20
13/06/2024 22:00;46,8;0;0;20
13/06/2024 23:00;47,3;0;0;30
14/06/2024 0:00;42,3;0;0;32
14/06/2024 1:00;56,2;0;0;34
